Mean_Temp,Max_Temp,Total_Rain,Rain_Days,Temp_Variability,Mean_Humidity,Total_GDD,Mean_Solar,Early_Rain_30pct,Late_Rain_30pct,Duration_Weeks,Yield,Distance_to_Real
27.253696,42.445946,78.24659,6.6124105,3.8757763,55.71034,465.8489,256.63922,0.0,62.054817,25.328154,2.9010075268082276,0.723674456919873
28.062708,40.44992,1072.9454,18.766357,1.7560239,76.81191,440.70526,217.80542,299.18753,65.07211,23.239716,1.933257360776273,1.0637914904120072
28.240017,39.9365,1295.8171,19.616793,1.606116,78.64837,440.842,209.9638,359.45596,72.71669,23.185028,2.118737983126819,0.9209012787905145
27.576677,41.671146,567.1802,13.761872,2.800045,68.471436,455.0763,241.43619,112.81272,74.40944,24.612333,2.2444764933269825,1.39015940552719
27.219343,42.29098,127.45753,7.3116045,3.8022451,57.013447,462.27292,255.72668,6.7002735,64.93983,25.298208,2.807710418442022,0.7740655649167141
27.360449,42.655712,60.333748,6.3700867,3.9841704,54.31654,469.8738,256.34274,5.0618153,46.92377,25.44894,2.6255110818856426,0.5852327515291121
28.011936,40.621925,1061.9868,18.036644,1.9452325,76.18666,433.40323,221.78452,270.71613,66.34978,23.022411,1.493347035481251,1.0346580142711672
27.572136,43.610966,0.0,2.7004926,4.6007347,46.078655,497.1551,261.1929,0.0,17.548477,26.473448,2.5878342986954195,0.7009395403491083
28.189476,40.05123,1217.242,19.651905,1.5615078,78.253914,438.5732,210.89133,351.51648,67.20062,22.9788,2.498020997456073,0.961348621925183
27.300056,42.496517,127.088264,7.04554,3.8539555,56.499825,467.11966,256.86688,1.6986104,63.93093,25.46251,2.6776729897207567,0.7667870863218917
27.424858,42.8973,0.0,4.754614,4.1930203,50.75731,480.09778,256.8355,0.0,35.557102,25.717266,3.0201479662341173,0.4638277835359759
28.005653,40.475327,1055.3212,18.902979,1.8627303,75.64281,426.64413,221.80768,264.68036,62.233692,22.854488,2.122790490869578,0.9529566664838673
27.83817,36.318504,2509.361,20.351181,1.1230044,82.35223,421.79114,178.27936,748.60333,184.09114,22.66274,2.7602631652828973,0.36756675821806145
27.41662,42.812267,7.8490057,5.511784,4.125513,52.557026,475.7746,257.05,3.8451862,43.821354,25.661606,2.414554691451183,0.5003462979130548
28.216022,39.91085,1272.2761,19.869158,1.5751028,78.529335,433.57864,210.46455,353.4312,69.6069,22.942951,2.140207512933159,0.9705792007663573
27.316576,42.780346,0.0,4.9733553,4.172676,51.60578,477.98392,258.51904,0.0,47.87726,25.583405,2.3372371845660016,0.5980801022617422
28.220125,40.07633,1250.9637,19.832973,1.6076237,78.43736,433.8234,212.13062,341.9566,68.06616,22.949554,1.8156417382865961,0.9631322129123456
27.177183,42.130997,178.35394,7.8881106,3.6866465,58.550014,460.4103,254.99384,8.834139,72.93428,25.243643,2.7874389292761794,0.9061108271611952
27.332129,42.657875,4.8241034,5.5610585,4.0135207,53.4064,473.3871,257.02704,0.0,53.50119,25.475147,2.7446599701816643,0.6269412983581498
27.582869,43.842896,0.0,2.1583383,4.6897173,45.234215,499.36203,263.90082,0.0,18.628517,26.61592,2.4785928452732566,0.7269482924354423
27.358356,42.73231,0.0,5.1180105,4.1044393,52.55052,476.3348,257.6058,0.0,53.8561,25.639507,3.0735237060630483,0.6186960182492126
27.76119,39.80161,1141.243,19.1193,1.6788512,77.002815,423.6246,213.01006,300.72903,90.21482,22.538301,1.7028208511767475,0.8296225875339774
27.978903,36.760303,2473.6248,22.010864,1.0495405,85.060555,423.55698,177.10878,739.5173,182.90294,22.991514,2.826534475295748,0.5474980839088456
27.132315,42.059013,100.45692,6.9550643,3.8216484,56.88826,460.09863,255.8697,0.0,76.293495,24.972301,2.762580745312871,0.8627685995191547
27.424206,42.861076,0.0,4.9848204,4.151537,51.690006,478.7718,257.21414,0.0,43.038994,25.660753,2.7324131033224033,0.5051890263349454
27.207998,42.038612,134.25409,7.5734177,3.7536676,57.604935,458.84067,254.80396,16.70926,71.179695,25.057583,2.4495698502080825,0.8425145878927572
27.762486,36.85405,2268.5068,19.976427,1.2064219,81.00576,423.0773,184.5628,678.8606,167.60425,22.533615,2.446546093210893,0.6317125675896739
28.167027,40.271847,1176.5842,19.632437,1.605044,78.790695,444.4857,213.04675,328.6218,71.97599,23.33115,2.2718310350458744,0.9759754829042266
27.533283,41.404476,574.55707,13.010071,2.8367448,67.69295,439.1684,240.70671,110.92378,65.41685,23.874863,1.7545956492443942,1.4031208653413318
28.183788,39.89729,1295.3817,19.566486,1.5488186,78.70482,443.82468,208.76413,368.54193,73.498245,23.083023,2.7935706613994586,0.9339606897394312
27.297367,42.340675,187.46942,8.041279,3.693515,57.772552,460.16644,254.7734,25.06624,60.185333,25.319445,2.523959266800477,0.8119301741136419
27.275614,42.48652,78.63886,6.627309,3.8920338,55.519466,466.30676,256.54276,0.0,58.66504,25.342985,2.6491560605430835,0.6972733013887895
25.04099,36.51544,798.42456,9.501466,1.0232755,64.46993,237.54637,201.62257,197.94008,66.22505,13.126867,2.283979563902113,4.148098348623602
28.069138,40.40209,1140.2203,18.833757,1.7411678,78.33759,447.11847,215.85342,299.35187,78.18855,23.58803,1.9578110586876034,1.0220452859229265
27.209412,42.298546,57.679146,6.2850194,3.9162965,55.363583,467.45776,256.49796,0.0,69.88109,25.335089,2.587632225281484,0.7612846292946779
27.442436,41.867603,451.95624,12.07618,3.0906785,65.644936,458.73492,246.14624,72.85448,74.12214,24.857048,2.4442706924777533,1.4434932079035763
27.193834,42.271255,122.91328,7.1769953,3.8076522,57.103203,461.83096,256.29337,2.5309467,70.31196,25.305826,2.7262919702093154,0.8197452963822914
27.298403,41.971718,321.84106,9.855489,3.374667,62.37142,452.40756,250.30463,43.36516,63.954308,24.694836,2.425291198610927,1.1969763618860454
28.107466,40.08587,1156.5748,19.633451,1.5687135,77.54395,427.1997,213.15881,325.25232,61.69299,22.61993,2.1892325160450365,1.0389845932256876
28.080957,37.867992,1875.5804,20.484701,1.2696363,81.74978,431.48108,188.02197,549.1104,135.55716,22.87979,2.9774758783023594,0.9476708902239787
27.350767,42.352737,56.576485,6.6061482,3.996198,54.728897,469.6658,256.3903,23.853868,60.971653,25.55663,2.785094581920224,0.6775305122147421
27.328156,42.712093,58.153328,6.3106914,3.978262,54.26726,472.12238,257.68774,0.27171528,51.693604,25.721956,2.8883587606789223,0.6252984161851353
27.919355,38.697998,1502.6029,20.223879,1.3797005,80.32732,430.3775,196.9744,440.37283,114.92106,22.671782,2.322617500520382,1.2090271899278482
27.975355,38.974678,1448.0961,20.320232,1.4213289,79.91101,426.10867,200.21507,399.9924,106.31636,22.501722,2.412444240606184,1.184092832437093
28.050482,40.689426,1030.6428,19.2874,1.7642561,77.32258,439.83746,220.01201,277.6062,67.61264,23.371252,1.6275634186685919,0.973664076932096
27.208855,42.16684,115.98579,7.159814,3.8070328,56.876263,462.71274,255.15396,15.036882,69.52078,25.286299,2.9085368051039118,0.7880002784052872
27.642345,41.232067,585.83875,13.773152,2.7150352,68.51412,443.75882,234.80058,155.21243,65.51837,23.775883,2.0254373804991697,1.3489686576649131
27.513094,43.399326,0.0,3.77552,4.4369564,48.433292,488.78607,260.53574,0.0,25.34856,26.20009,2.617491633901979,0.5525910607552957
26.54335,38.203907,1027.4117,15.205742,1.4073837,71.39207,335.0905,207.63228,319.46695,88.58004,18.17302,2.1888731084016246,2.0566988514773827
27.297958,42.389103,174.69635,7.549876,3.7713714,57.606228,467.59238,255.84315,8.419481,67.69746,25.49707,2.511074443900489,0.8244910045007402
27.845858,38.817326,1466.4747,20.156702,1.4072382,80.18464,428.45068,198.97627,419.08142,116.381134,22.531673,2.847924031789491,1.2148637003136782
27.255205,42.412006,69.84077,6.3869777,3.9223042,55.33833,467.70914,256.4029,2.3206806,64.11911,25.443573,2.6811183589485625,0.7188507676466593
27.305744,42.750793,22.763067,6.093117,4.0193605,53.572243,469.39816,258.1104,0.0,46.400585,25.60888,2.746980722027252,0.5815538141924659
27.233093,41.909447,185.54187,8.253052,3.6409018,58.909206,452.30322,252.85602,30.901583,72.6395,24.847982,2.5194667297093516,0.9529442615948186
27.861488,41.000713,873.43695,16.659555,2.1873274,74.06765,446.08154,228.62994,204.83224,67.00529,23.933842,1.3109867939371918,1.0012326245733771
27.716118,40.163345,1073.9806,18.82175,1.7932167,76.98279,433.58716,217.2225,262.37943,95.27272,22.993824,1.6817004142587368,0.8148013446268774
28.000591,37.770336,1955.7267,20.436253,1.3029199,81.86645,430.24707,188.33577,581.2459,143.28809,22.952217,2.9406263139431807,1.0192482478362372
27.681837,41.433704,697.83295,15.32045,2.5679815,70.7244,450.9388,237.11218,141.17833,76.17904,24.281397,2.0573541808324682,1.2106727510509916
27.062744,40.430172,676.38025,15.588161,2.2862134,70.10832,412.91223,229.74405,133.31006,99.94288,22.44293,2.1655418624448397,1.4202405334678014
27.838152,41.14264,845.3002,17.331154,2.2296257,74.16212,448.95535,229.57115,199.5823,78.18243,23.938646,2.2924541837350514,0.9372802579648658
28.305407,39.045555,1624.5475,19.998627,1.4046001,79.66826,437.98932,199.44986,464.06366,90.2122,22.943592,2.6774903361190754,1.038452747692464
27.847624,37.25504,2176.2637,20.292728,1.2199371,81.288536,425.9781,186.83377,654.15356,155.57747,22.615402,3.014760502726435,0.846162216360005
27.280676,42.369156,168.63776,7.994823,3.6984878,57.75697,455.19238,255.0657,18.300646,56.63326,25.077513,2.144729817430439,0.8065191622551459
27.986536,38.3882,1751.0721,20.451508,1.3950965,81.25357,433.86884,194.38336,526.7524,128.99788,23.079268,2.4452984965375233,1.0206336012364883
27.322817,42.26699,280.48218,8.673913,3.6326873,59.845158,467.99222,254.52231,22.1196,73.33499,25.607807,2.3580376933393747,1.0007845421675892
27.97771,37.757984,1925.9968,20.409784,1.2827613,81.837524,429.55334,188.15681,567.3599,142.98747,22.864883,2.9781190012701995,1.0197898131338055
27.223793,42.328117,115.50147,7.04423,3.8156066,56.598587,467.73727,256.11136,0.0,66.97069,25.349802,2.734310351640217,0.7716830746931417
27.819763,41.182053,851.6508,17.682991,2.1712584,74.63257,451.3238,229.96297,188.22485,79.79959,24.060238,1.5953878643923691,0.9326925889157051
28.154205,40.308483,1205.3568,19.474876,1.7884369,77.03006,430.78857,217.23235,308.2696,68.35837,23.075209,2.6300050526926704,0.9888102321862342
27.211843,42.16281,184.46362,8.05555,3.6810985,58.597626,458.82077,254.54115,11.894579,66.610306,25.117966,2.7014670628144923,0.8733895343138197
27.155468,42.144295,156.9292,7.671163,3.7384012,58.179897,458.3111,255.83673,6.853609,74.39232,25.219742,2.8231142299411025,0.9026170452503397
27.31258,42.706894,28.4101,6.1377163,3.9952571,53.92233,468.02853,257.71066,0.0,47.9452,25.434872,3.068391984692862,0.6066762152549754
27.33075,42.351753,0.0,5.303301,4.1473155,52.74968,471.11188,256.1971,11.043337,61.11897,25.204426,2.889074487031379,0.7163901879210169
28.233383,38.29188,1905.0292,20.749033,1.2151058,81.70009,439.11325,190.90344,559.0494,115.89547,22.960623,2.1931507815655182,0.7525496638776458
28.116518,37.55827,2054.7783,20.07888,1.2259191,80.905685,432.64133,186.43585,603.3623,136.98508,22.806692,2.451758454544601,0.940357132827187
27.70733,39.180363,1425.7909,19.24922,1.5918767,78.328445,424.05032,206.86502,425.59613,108.44538,22.37545,2.7865207980369693,1.0955205447917442
27.221699,42.19504,10.933112,5.8980627,4.025287,54.6138,457.1177,256.406,0.0,64.265854,24.614807,2.7701099003289706,0.7607241775843576
27.171957,41.773773,306.0802,10.487389,3.3200722,61.67978,454.56006,249.7019,32.588184,84.8798,24.879677,2.400172822146173,1.1574285088889777
27.333792,42.594612,31.98609,5.840107,4.029378,53.767677,472.78537,256.44272,3.696062,53.973392,25.575058,2.778881055806993,0.6325939002376271
26.66692,40.39133,359.37546,10.065114,2.7476728,62.12696,401.9037,236.27824,67.16556,74.46457,21.695133,2.3069781809349577,1.614026190576386
24.776615,38.23434,0.0,4.170516,2.1179955,53.250916,259.3228,229.16623,0.0,44.349926,14.465523,3.08263355151825,3.9382413715040387
27.296293,41.42691,330.6339,9.56447,3.3921797,61.13515,436.4549,244.1989,94.67844,72.89918,23.99541,2.0309968042063673,1.3101321038079086
27.339428,42.578266,33.53907,6.023501,3.9840598,53.776836,472.48978,255.43092,5.348665,47.285015,25.463877,2.8295876341059736,0.5745279978997069
27.37568,42.10189,367.61465,10.365321,3.370168,63.026993,463.6094,250.60794,42.101597,71.90763,25.257763,2.3515977679291513,1.2651136306212778
27.205982,42.171097,106.34913,6.9321613,3.835304,56.561626,463.2431,255.20073,14.753267,70.491394,25.276321,2.503946057010899,0.783033389367283
27.804316,36.7942,2330.8113,20.535698,1.1624041,82.43785,424.04922,182.01118,694.2119,174.538,22.693783,2.210082133663767,0.5139447227675382
27.280037,42.32339,200.97137,7.9727306,3.7186816,58.183933,466.51535,255.12785,14.706682,66.25547,25.517746,2.661339396471545,0.8448386645723367
27.220545,42.292282,106.105354,6.8875566,3.8677897,56.435326,463.67416,256.24796,8.050722,69.355576,25.368343,2.3249876417553974,0.7820694864766776
26.339989,39.81582,336.64526,9.656324,2.4863014,61.26692,362.32358,231.46301,80.32826,64.54971,19.773575,2.258931472452799,2.1522555062207522
28.134281,40.068737,1192.3439,19.527925,1.5727112,77.574814,428.66257,212.79813,330.57397,61.33886,22.519592,1.9604745740441862,1.026966240344148
26.339527,40.71582,149.10266,7.3617606,3.005859,58.05564,393.75876,242.80484,1.7177755,72.76068,21.828863,2.4996033641680944,1.49257731942612
27.960594,40.87727,944.0568,16.885788,2.1478918,74.68257,451.56445,225.08388,245.41025,70.24186,23.864576,1.5240522097866716,0.9935078650230553
28.207277,39.598206,1405.3907,19.67196,1.4325775,78.91057,440.81055,205.45296,409.49612,75.97458,22.895369,2.16090617504111,0.9715290421506401
27.230156,41.595444,364.03308,10.733562,3.2117898,62.76977,453.09827,246.35623,62.50745,81.744514,24.638432,1.9597012218949035,1.2147138024185178
27.396807,43.11826,0.0,4.568616,4.280689,49.9701,478.47232,259.56027,0.0,30.647572,25.88287,3.098680118319772,0.517478945626007
27.794638,41.124218,884.6085,15.865156,2.431494,72.230965,429.6663,234.18867,175.4474,67.80871,23.471188,1.6624603904682966,1.034483138386537
27.15762,42.03748,113.23121,7.065178,3.8069246,57.206104,456.5011,255.38838,3.0891285,75.23182,24.811024,2.6854821322554927,0.8738618589219932
27.736753,40.685547,904.9294,17.987843,2.037233,74.51872,436.9156,224.91609,213.9304,80.84777,23.257631,1.8764509945343375,0.9878839657584365
27.529333,41.67869,510.80154,12.662777,2.997603,67.03496,447.25134,242.57477,108.44983,76.27385,24.303505,1.8641223426730178,1.5186007736696348
27.794807,37.934208,1852.5702,20.302803,1.3158056,81.26734,428.82788,191.97691,549.71484,143.47346,22.749268,2.8851018731713234,1.065656096624587
27.99032,39.00705,1422.5782,20.076653,1.434986,79.994026,427.97006,199.60887,420.3831,103.14585,22.615618,2.2513383522330095,1.1860059222254515
27.228056,42.300137,108.99781,7.1215477,3.7891834,56.559933,463.8359,255.04175,4.4241657,60.61053,25.21866,2.8268327745926647,0.7209339607441557
27.461199,38.580734,1422.5876,19.023123,1.4900664,77.41526,399.60495,203.44443,437.85876,116.24846,21.29247,2.0897743330514933,1.258864387605353
27.743277,41.19954,736.5862,15.519466,2.4978163,70.99719,442.25104,234.18416,170.15851,70.96213,23.77069,1.7070785093156418,1.1468153083390424
27.461786,41.68732,464.81607,12.7631855,2.9540753,66.43549,450.8309,243.62204,95.401505,74.6578,24.475174,2.0304051968584,1.5294100311397747
27.92781,39.581234,1275.3115,19.270077,1.5665311,78.564644,433.5086,208.49248,340.9848,91.991035,22.8198,2.016755233591948,0.9472720287450339
28.063494,37.42386,2071.7751,20.772552,1.2029412,82.89539,429.214,183.48181,606.1844,151.92003,22.931086,2.6625242412913144,0.9888995198396167
27.299648,42.44207,151.23975,7.4012175,3.8001978,56.954464,467.36432,255.87657,7.9435596,61.498386,25.47735,2.369924322017574,0.7574362171317031
27.246027,42.45667,65.25721,6.6441283,3.8783314,55.27323,465.42166,256.1301,0.08314716,54.694084,25.319004,2.9881141930829136,0.6585805760373115
28.090593,39.875675,1260.4418,19.676079,1.588791,79.29049,444.57678,208.40472,355.4622,85.282135,23.197489,2.1555842380303893,0.9728311887582592
27.334448,42.352207,241.33014,8.1918125,3.6960177,58.829662,469.79105,255.0572,17.737673,70.46977,25.644918,2.396722676295239,0.9153233620962342
27.292685,42.42877,51.611763,6.1575007,3.9573457,54.564877,470.25418,255.53175,8.982637,58.194298,25.45207,2.9547322119460753,0.6540127643229006
27.37534,42.70039,46.65339,6.1308894,4.0277658,53.844093,471.44,256.63434,4.8470173,46.600468,25.519701,2.602270186620172,0.5578972122777187
27.283606,42.527058,37.67591,6.18661,3.947827,54.29507,469.6285,256.11734,0.0,51.9718,25.399193,2.5625414328188363,0.6290472700715249
28.050861,39.367043,1349.489,19.96217,1.4947397,79.778,438.96027,203.20683,386.4151,96.41801,23.022764,2.1897337831832218,1.0877157873521133
27.37688,42.71629,18.652288,5.767168,4.037915,53.257683,473.6349,256.54053,0.14541829,46.016624,25.50849,2.6257853324108464,0.5369261597138346
27.366484,42.80802,0.0,5.530059,4.0733733,52.731903,473.10138,257.73373,0.0,44.980465,25.530994,3.030257763238851,0.5349184533329776
28.21969,38.31819,1780.983,20.138103,1.2740722,80.58794,434.35974,191.9924,519.9295,110.49542,22.76393,2.772214283071567,0.8086828121161629
27.268402,42.65763,29.935919,6.3321114,3.9656436,54.046246,465.7711,257.60837,0.0,47.113365,25.492508,2.6813878243991525,0.6249567335337401
27.31151,42.73552,11.850837,5.9135184,4.020659,53.457653,469.6855,257.9276,0.0,47.550198,25.51609,2.456559113743323,0.5886163025233015
27.296236,42.501335,96.992195,6.7896852,3.865554,55.75952,468.29327,256.27716,1.3453084,58.33703,25.428484,2.503863316502904,0.6974080290685478
27.510239,43.068733,0.0,3.9121196,4.3383265,49.30548,486.8804,257.7298,0.0,36.18371,25.941023,2.4897826596475845,0.5801117515520045
27.828972,41.10892,835.3192,15.956918,2.3373067,72.790375,450.84357,230.80414,200.51343,70.14644,24.03478,1.5630022547387845,1.034280936798584
27.283613,41.895504,310.6701,10.24615,3.3664646,62.0958,458.6714,249.95207,42.722187,75.074135,25.016062,2.1947179160145427,1.241665973020051
27.309505,42.493805,144.70447,7.319567,3.8249865,56.658928,468.09573,256.21744,7.8140125,59.89064,25.539692,2.8199176169089397,0.7415364094016881
27.799059,38.404976,1686.783,20.145798,1.3981144,80.667046,431.949,196.51096,501.6191,132.0221,22.890505,2.7220230206638787,1.1256304418625598
27.505373,43.31244,0.0,3.2494905,4.459894,47.320248,490.03998,259.4962,0.0,24.350166,26.088264,2.66253757089978,0.6072299347386684
27.29195,41.703815,418.3791,12.327512,3.047649,64.87267,455.63553,245.68935,63.43662,82.33962,24.797865,1.9906067560217497,1.3464866046687571
28.052517,40.371574,1145.3228,19.456255,1.7150108,78.79098,447.2644,214.85109,306.30612,82.876144,23.52809,1.8552236090592904,1.0133255457481378
27.315197,42.607464,44.974922,6.084968,3.984396,54.390522,469.8659,257.194,0.0,56.370216,25.472338,3.068076806225274,0.6824025674001338
28.009115,39.588383,1267.4783,19.226542,1.6165693,77.85269,431.3243,208.85788,351.32788,84.196075,22.899937,2.038575820789335,1.002015981042801
27.495438,39.63138,1080.213,18.882612,1.7451692,76.366196,417.8057,213.05258,265.43265,108.55063,22.092642,1.7781011635632522,0.705364387187148
28.200777,39.615963,1309.6077,19.764694,1.5168716,79.0088,436.21194,206.40112,381.2192,77.17774,22.888811,1.9954530294886852,0.9937032120092258
27.979359,40.02516,1166.4708,17.815422,1.8362287,75.31088,429.26584,216.71942,302.65247,61.53422,22.484318,2.0665515029679073,1.0953738185106197
27.210693,42.292572,124.79627,7.2594748,3.7843564,57.08371,462.2317,255.87949,2.3762074,66.40172,25.252022,2.040901518193826,0.7912816679202082
27.147999,42.100246,166.58868,7.78838,3.7021544,58.496082,458.46143,255.52893,8.029589,76.64584,25.201145,2.5517746497814153,0.9353118810893185
27.60042,41.31245,636.98975,13.9152775,2.740189,68.38172,440.35205,239.11589,126.48361,68.84457,23.87836,1.8143221873753776,1.334753852461919
27.748426,36.89668,2273.9648,20.242752,1.2023623,81.68087,423.61823,184.24347,680.105,170.92117,22.622786,3.1380311704648975,0.6062130517752845
26.971272,41.216293,299.68958,10.843215,3.1231961,62.331253,424.29004,244.76587,48.39873,87.19538,23.374369,2.404819223055124,1.200650032584486
27.857403,40.990986,884.8299,17.392605,2.0942037,74.83439,438.5346,228.21628,209.27332,65.97042,23.525715,1.3921607567252525,0.9726031156279105
27.510681,41.027313,696.0461,14.852416,2.504976,70.10097,444.38297,233.8655,148.34657,81.9219,23.845642,2.004764202878277,1.2449140389871418
27.336401,42.647854,48.03077,6.294248,3.9766686,54.19827,469.27905,256.55057,1.7861959,47.1894,25.428898,2.5289742222314904,0.5938949682780904
28.056522,38.067932,1796.7014,20.156675,1.3502413,81.19744,431.31683,190.61252,529.9391,130.66046,22.939463,2.8539331339355343,0.9655883440995375
27.194439,42.228867,147.47577,7.587934,3.7784567,57.73229,460.00784,256.18576,8.20801,70.836716,25.321678,2.974085172775556,0.8529202687897808
27.337086,39.72142,981.24054,17.53537,1.8779192,74.4359,409.60437,217.24913,256.91052,103.50142,21.946379,1.8708445287236106,0.8603358629373942
28.105917,40.334526,1158.3154,18.094748,1.8165965,76.51036,446.74994,215.6934,326.362,66.84753,23.52403,2.3975616569236275,0.9607926730449785
28.059166,40.957867,996.91284,18.753042,1.9022542,77.124344,450.2661,223.16115,257.64288,70.683525,23.805868,1.6008766688582392,0.9938513687642779
28.165287,37.89088,2106.722,21.647833,1.2793063,83.80121,439.2085,186.74191,637.03235,150.50484,23.634907,2.570713684545272,1.0882412378807313
27.327433,42.364334,233.46375,8.0507765,3.7239215,58.766712,468.34042,255.7978,14.415224,73.79552,25.609108,2.023022804431462,0.9335455179009199
27.211672,42.162155,175.55225,7.982838,3.7191029,58.47067,459.19974,255.33897,13.964205,70.50089,25.263885,2.0503290654841066,0.8860139312563282
27.873545,40.59501,971.0115,17.336525,1.9985504,74.8745,435.14755,223.83015,247.1705,62.771503,23.065197,1.9467709279128969,1.025429402285709
27.91576,39.190865,1367.92,19.757423,1.4994707,79.22694,431.83603,203.27446,379.17584,106.07688,22.85651,2.4295478592229354,1.0358821767165307
27.798836,40.84501,853.7776,16.687815,2.2292767,72.481926,429.70468,229.49742,200.61676,62.01671,23.33778,1.7908976819696325,1.0927894605954327
26.179983,38.423027,757.4646,13.9752445,1.5355108,68.84635,327.50388,213.50926,184.43257,87.03832,17.76766,2.4599243856838156,2.3171982672307263
28.187855,38.328033,1740.8998,20.119879,1.3426749,80.58849,435.90555,192.40071,504.85416,115.822174,22.924744,2.6768256043978313,0.8958289814862263
28.140657,40.231926,1173.7139,19.1716,1.6412433,77.545654,438.81516,213.8129,334.15442,63.95374,22.870012,2.100972743184481,0.9747189374428749
27.773016,40.81965,816.53326,15.290684,2.41429,71.76211,437.84378,226.54875,225.15274,69.20463,23.266594,1.7815277220797194,1.1190695420423735
27.974316,40.83674,960.49994,17.389923,2.0704782,75.26776,445.76056,224.24051,259.84717,67.839485,23.47244,1.3718392333647709,0.9928017152684042
26.197977,39.91817,333.0705,10.227422,2.521663,62.01848,356.77524,234.2736,65.77864,79.51191,19.895885,2.8573936505429116,2.140993511772733
27.18337,42.262184,122.45905,7.1609735,3.803334,57.200607,461.4682,256.52798,0.6449758,72.38263,25.30215,2.7640303362493293,0.8414973365847221
27.618309,41.313824,643.9379,13.307387,2.7459874,68.8311,446.09644,237.51515,147.82428,67.87758,23.954872,2.0853549675277536,1.3481973169877146
27.992111,38.12612,1812.782,20.171339,1.2993714,80.72205,430.49338,192.43758,536.8144,125.48994,22.676374,2.621998171627715,0.9281689248461351
27.349838,42.623863,124.50135,7.026347,3.8866165,55.947834,469.50482,256.97427,4.367052,56.45168,25.571306,2.977295715801426,0.700577657403855
27.934399,40.67584,1016.0929,18.877644,1.8669783,77.19172,445.62268,220.41896,259.8442,80.40337,23.526651,1.5094751270286768,0.9969673469713857
28.080502,39.708622,1421.2996,19.539923,1.5601617,79.323814,447.957,206.8391,407.76907,90.79407,23.409843,2.5696727586416763,0.9308156485914818
27.235355,42.48064,56.858894,6.5706797,3.8960962,55.031742,465.89124,256.52994,0.0,54.375122,25.383629,2.4018445106995023,0.6573533894709123
27.255754,42.561325,120.67158,7.5760837,3.7784257,57.0285,454.4467,257.06165,4.016939,51.777836,25.143885,2.478116209236395,0.7630993167267079
27.273727,41.957035,170.44318,7.82931,3.7203684,58.23821,454.7701,252.77301,34.03841,71.689545,24.90455,2.122607105406825,0.8878917923476177
27.962744,40.956703,938.51526,18.231268,1.9951249,75.91445,442.0626,225.60693,241.40796,68.30057,23.507572,1.5904507872373495,0.9666241803242617
27.271524,42.50242,89.19019,6.8408036,3.8734677,55.601467,466.5886,256.44537,2.2906666,55.704002,25.432522,3.1210438818033506,0.6788375101871561
27.806366,40.867985,807.0727,15.718173,2.3311253,72.510414,441.83508,227.05469,218.11513,66.936356,23.39223,1.5533223059214594,1.0891449647085798
27.6444,41.31715,754.12695,14.413539,2.6220555,70.09658,427.3237,239.02074,132.76544,63.19926,23.55474,1.9917286388491895,1.1840617353678753
27.233295,42.368313,99.95905,6.9368596,3.8298764,56.344765,463.9998,256.1319,0.0735799,63.20762,25.278027,3.080793693020145,0.7425587650612264
27.976028,36.58324,2446.6826,20.86761,1.1144428,83.43194,425.1714,177.74481,726.0853,178.14996,22.8766,2.535935959028829,0.4295909277130376
27.340979,40.641575,686.7884,14.318703,2.4816418,69.38427,430.33588,231.24716,151.69319,86.62449,23.093904,2.078140971593965,1.3481846246624756
27.30113,42.562424,53.138557,6.2473707,3.9447813,54.728836,468.8598,256.82382,0.0,56.507046,25.406042,2.4376036703875807,0.679139580302169
28.164816,40.29452,1146.3583,19.62374,1.6582521,77.95324,438.47775,214.52328,322.91043,67.56745,23.233358,1.966975322097658,0.9901505000622444
27.939219,37.54052,2076.8066,20.392439,1.2893865,81.648895,429.09952,187.7929,624.7067,150.49898,22.89872,2.356910277393038,1.0089357911278987
27.237446,42.361015,104.613716,6.9184346,3.8619204,56.28871,464.4369,256.1747,4.5242786,64.41203,25.367485,2.6706959650990325,0.7442585570890012
27.86135,39.344112,1331.2659,19.434977,1.5633383,78.7944,432.70914,205.90233,357.7191,106.10635,22.945013,2.037806852574051,0.9374969587724155
28.119898,40.249233,1135.288,19.487816,1.6004303,77.64687,432.61826,214.3768,320.49295,61.93153,22.75937,1.673939682747346,1.045650276125126
27.934002,40.96335,923.1238,17.037912,2.152456,74.67773,448.253,226.56676,240.14264,69.44966,23.730461,1.4706530271060665,0.9630565288710388
27.259922,42.447884,16.680365,5.6410246,4.0605574,54.134087,467.48367,257.68726,4.019396,67.68756,25.444109,2.9108010348222275,0.6954676200986154
27.185188,42.20411,145.97852,7.6076646,3.7358758,57.73353,459.87485,255.28458,6.042986,67.08603,25.181606,2.7200244749574316,0.8272259589679755
27.372433,41.6405,400.3558,11.836115,3.0907152,64.45166,451.76874,245.20126,77.84357,74.47456,24.474644,2.011195839810379,1.3925932161034995
27.315628,41.88472,321.06006,9.837331,3.3869925,61.8319,452.23132,250.38033,38.6321,62.56713,24.666426,2.2026974080621806,1.162318465430125
27.74211,39.40043,1277.8096,19.342487,1.612873,78.47968,428.35938,207.44023,340.83768,109.83299,22.664799,1.766585507008186,0.8438273876368068
27.275055,42.406025,68.65864,6.451298,3.9078991,55.1111,468.85693,255.32451,6.2362995,57.559246,25.399607,2.548685688297235,0.6524392895798103
